timestamp,dx,dy,dz,droll,dpitch,dyaw
1.720639361042791367e+09,1.665567112767345748e+01,3.343387774214086061e-01,4.819373207915804702e-01,8.284835273648687853e-03,8.670793100926887931e-03,1.418482573535875119e-02
1.720639361442529440e+09,1.703938598550406169e+01,3.352682021072297958e-01,4.837329367663771862e-01,8.330048200592465868e-03,1.862826370217129934e-02,3.557765156560427355e-02
1.720639361842617750e+09,1.742549941296056559e+01,3.250899592259108295e-01,4.891315976667688914e-01,7.527732312489968450e-03,2.171451587401485028e-02,5.985088896612433818e-02
1.720639362242457390e+09,1.779906235483237964e+01,3.022782172409775314e-01,5.011916041751734996e-01,5.559327756451330586e-03,1.354224595836894807e-03,8.785805543354675839e-02
1.720639362642928362e+09,1.818543005652393774e+01,2.657427824336953681e-01,5.047639403668251479e-01,5.318553274238113290e-03,-5.606301644700106834e-03,1.176892803727105363e-01
1.720639363042679548e+09,1.857210171955519229e+01,2.184421167176751888e-01,5.111556573206641474e-01,6.915426576283138956e-03,-7.131444467392000774e-03,1.496903596299674344e-01
1.720639363443060398e+09,1.894769456694664811e+01,1.605403464347704701e-01,5.166713451639610710e-01,6.499711309040454715e-03,3.836255445977654333e-03,1.820111168566411197e-01
1.720639363842600346e+09,1.932079550635063470e+01,9.188926864411109396e-02,5.204812019436313442e-01,5.158795667006685869e-03,8.350987249556407477e-03,2.162264275439485794e-01
1.720639364242762566e+09,1.969494299044932362e+01,1.911208802092107667e-02,5.299487681065535583e-01,5.454908422566523071e-03,9.996138008491417537e-03,2.541452728648102011e-01
1.720639364642367125e+09,2.006247254763839649e+01,-8.576769240029216701e-02,5.369403129407845920e-01,5.587000647253652537e-03,3.813035456406543844e-03,2.919098020748979172e-01
1.720639365043076515e+09,2.042209590533104091e+01,-2.017731458670253275e-01,5.436261074144697059e-01,3.387382666860594069e-03,-3.152493740091077967e-03,3.019175319399352575e-01
1.720639365442638397e+09,2.079325364695305467e+01,-3.163968825666839679e-01,5.447252378218787605e-01,3.740613927281696144e-03,-1.131636491408638534e-02,3.158321358988963046e-01
1.720639365842828035e+09,2.116434649947482782e+01,-4.367726425416732505e-01,5.516054242780743522e-01,1.744773570680722106e-03,-1.128728151305358196e-02,3.275693934133519503e-01
1.720639366242506504e+09,2.152718485112398383e+01,-5.541625516888402103e-01,5.491945937595827942e-01,3.899641864892904822e-03,-8.539998462580911109e-03,3.402064036229591193e-01
1.720639366643057346e+09,2.188741967626422991e+01,-6.839955217008425459e-01,5.542179327902552188e-01,3.973136388843309490e-03,-7.055419408889207489e-03,3.567259022001737501e-01
1.720639367042595625e+09,2.224758120726297861e+01,-8.194049267815756155e-01,5.554534643826484208e-01,5.295827229737780362e-03,-9.134949536118153191e-03,3.730861014394601383e-01
1.720639367442916155e+09,2.260105880560482916e+01,-9.546535613818289967e-01,5.616446850859047046e-01,4.663120119121423428e-03,-9.024242009312732904e-03,3.863522275728119570e-01
1.720639367842375278e+09,2.296154620976843574e+01,-1.100368738220760090e+00,5.598951288802685999e-01,1.786943157094873173e-03,-1.194139494462209683e-02,4.013748419515618671e-01
1.720639368243018389e+09,2.331499372464601549e+01,-1.249989845560245838e+00,5.628676116571914578e-01,2.190523258550518878e-03,-1.289640226723531846e-02,4.181956492882083487e-01
1.720639368642943382e+09,2.366385431123428518e+01,-1.402766763581188014e+00,5.650234890108070118e-01,-3.070071576175973965e-04,-8.496605655207378760e-03,4.333663266140239112e-01
1.720639369043085098e+09,2.399841626099135894e+01,-1.573670350044658939e+00,5.671035219228170998e-01,1.652634270184754608e-03,-5.869955813403882061e-03,4.471299499484677753e-01
1.720639369442938566e+09,2.434434419855712761e+01,-1.728415631963367227e+00,5.754293580589953105e-01,3.084682781830631101e-03,2.443966998817437286e-03,4.515044736124430025e-01
1.720639369843063831e+09,2.468447016523387560e+01,-1.890350578032655271e+00,5.774673570789335963e-01,3.232466040616295295e-03,9.414246458934183437e-03,4.586034941397764131e-01
1.720639370242660522e+09,2.502552568675433875e+01,-2.054967279119709556e+00,5.873061771661698405e-01,4.945796279584564401e-03,8.269080513673365829e-03,4.652896486069796333e-01
1.720639370642912149e+09,2.537270334959629281e+01,-2.227980516270031686e+00,5.928654626581817411e-01,4.135293585872828505e-03,4.337937181754014659e-03,4.714110400641925436e-01
1.720639371042740107e+09,2.570990733553250607e+01,-2.400521170057956066e+00,6.037364586071563011e-01,3.167591599486353337e-03,-1.318125160852501310e-03,4.766253018792253604e-01
1.720639371442976475e+09,2.604643636459500300e+01,-2.575396230876821235e+00,6.074639068251481699e-01,2.780621733645294736e-03,-5.126889566447134783e-03,4.826383725581498418e-01
1.720639371842567205e+09,2.638684232282754039e+01,-2.752655892492300360e+00,6.078916708348829356e-01,3.419255117763502893e-03,-3.602097295751782724e-03,4.889310158747169344e-01
1.720639372243013620e+09,2.672112477522962237e+01,-2.926248908664974113e+00,6.152270580719435555e-01,5.442409324632014461e-03,-1.423980099295230062e-03,4.923171852439927054e-01
1.720639372642525196e+09,2.706068154231988743e+01,-3.104094976286128738e+00,6.170558557281126122e-01,8.102200689149291826e-03,-7.753942066970331837e-04,4.967533828237611915e-01
1.720639373042714834e+09,2.739161225624649632e+01,-3.285409668043426823e+00,6.272611454002847697e-01,8.669022200112789373e-03,1.499104309879761843e-03,5.000961815338900163e-01
1.720639373442653894e+09,2.772569858061948622e+01,-3.462547236804083717e+00,6.379695179143367589e-01,1.113678583821408122e-02,2.887112343531450520e-03,5.019343243460652193e-01
1.720639373842916965e+09,2.805762382085111639e+01,-3.642661485013710454e+00,6.430826088184795619e-01,1.340205122475226183e-02,6.406145967711829314e-03,5.066617107717861224e-01
1.720639374242672920e+09,2.839982663572753907e+01,-3.820928381654780104e+00,6.493412273685715830e-01,1.203052559222599245e-02,6.514206096042141070e-03,5.113305676081896234e-01
1.720639374643223286e+09,2.873663264963995090e+01,-4.009701561042073870e+00,6.589416758522557149e-01,1.131626323709252098e-02,3.473090562566172323e-03,5.177886660045427636e-01
1.720639375042926550e+09,2.908047666103776407e+01,-4.198856919306162894e+00,6.650792345384139992e-01,5.166521419555038588e-03,-3.808303753114472556e-04,5.328497687568001240e-01
1.720639375443052769e+09,2.940523882214881368e+01,-4.399715327459535530e+00,6.697791677164828261e-01,2.161136647152985413e-03,-6.763924911761920455e-03,5.499316168105711222e-01
1.720639375842626572e+09,2.972772823121801977e+01,-4.593160984111322342e+00,6.746377933657428105e-01,2.432848487540965974e-04,-8.710364721599139770e-03,5.583787198796201778e-01
1.720639376242851496e+09,3.005565879074021396e+01,-4.797420384019337014e+00,6.777267095625323368e-01,3.669020553237748415e-03,-5.444378474227073994e-03,5.665110040539264036e-01
1.720639376642503977e+09,3.038354271715245147e+01,-5.003373652762165058e+00,6.831616268971144601e-01,5.518278206476935101e-03,8.110723997556412712e-05,5.739926955118697105e-01
